1,2018/05/01 03:31:06,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:31:06,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:31:06,59183,1,57716,80,53499,80,0x402000,tcp,alert,"zlumqm.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21646,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:27:45,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:27:45,192.168.45.201,185.46.53.67,192.168.55.20,185.46.53.67,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:27:45,58672,2,50846,80,37799,80,0x402000,tcp,alert,"Archive",JavaScript Obfuscation Detected(54261),malware,informational,server-to-client,21597,0x2000000000000000,192.168.0.0-192.168.255.255,Turkey,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:27:45,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:27:45,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:27:45,58725,1,57556,80,32607,80,0x402000,tcp,alert,"mbrpgq.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21596,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:26:45,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:26:45,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:26:45,58616,1,57508,80,54040,80,0x402000,tcp,alert,"ezbppl.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21593,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:22:02,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:22:02,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:22:02,58070,1,57330,80,20254,80,0x402000,tcp,alert,"etbnoc.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21577,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:18:43,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:18:43,192.168.45.201,67.23.248.58,192.168.55.20,67.23.248.58,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:18:43,57673,2,57406,80,4784,80,0x402000,tcp,alert,"fmrn",JavaScript Obfuscation Detected(54261),computer-and-internet-info,informational,server-to-client,21566,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:18:43,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:18:43,192.168.45.201,45.55.33.129,192.168.55.20,45.55.33.129,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:18:43,57674,1,55862,80,63635,80,0x402000,tcp,alert,"iTunesConnect.html",JavaScript Obfuscation Detected(54261),society,informational,server-to-client,21565,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:16:02,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:16:02,192.168.45.201,138.128.150.133,192.168.55.20,138.128.150.133,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:16:02,57363,1,36806,80,61718,80,0x402000,tcp,alert,"fxext.gif",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21557,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/05/01 03:12:00,015351000011583,THREAT,vulnerability,2049,2018/05/01 03:12:00,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/05/01 03:12:00,56108,1,56934,80,28155,80,0x402000,tcp,alert,"zlumqm.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,21545,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8012-4672,0x0,0,4294967295,
1,2018/04/27 16:46:02,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:46:02,192.168.45.201,143.95.236.37,192.168.55.20,143.95.236.37,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:46:02,31965,1,39318,80,40977,80,0x402000,tcp,alert,"7707.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),online-storage-and-backup,informational,server-to-client,19925,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:45:00,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:45:00,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:45:00,31857,1,53496,80,49902,80,0x402000,tcp,alert,"ezbppl.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19912,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:44:01,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:44:01,192.168.45.201,213.189.2.49,192.168.55.20,213.189.2.49,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:44:01,31774,1,40472,80,57774,80,0x402000,tcp,alert,"www.haroldaalbers.nl/nets/net",JavaScript Obfuscation Detected(54261),computer-and-internet-info,informational,server-to-client,19880,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:43:00,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:43:00,192.168.45.201,104.145.231.91,192.168.55.20,104.145.231.91,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:43:00,31626,1,36422,80,32243,80,0x402000,tcp,alert,"24155.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),government,informational,server-to-client,19858,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:42:00,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:42:00,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:42:00,31514,1,53360,80,37460,80,0x402000,tcp,alert,"zlumqm.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19835,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:38:57,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:38:57,192.168.45.201,138.128.150.133,192.168.55.20,138.128.150.133,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:38:57,31061,1,32960,80,9918,80,0x402000,tcp,alert,"fxext.gif",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19782,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:37:58,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:37:58,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:37:58,29972,1,53190,80,39275,80,0x402000,tcp,alert,"mbrpgq.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19763,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:36:57,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:36:57,192.168.45.201,185.46.53.67,192.168.55.20,185.46.53.67,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:36:57,30833,2,46422,80,48108,80,0x402000,tcp,alert,"www.ersanelektrik.biz/Archive",JavaScript Obfuscation Detected(54261),malware,informational,server-to-client,19733,0x2000000000000000,192.168.0.0-192.168.255.255,Turkey,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:36:57,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:36:57,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:36:57,30760,1,53112,80,37969,80,0x402000,tcp,alert,"etbnoc.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19732,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:29:29,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:29:29,192.168.45.201,67.23.248.58,192.168.55.20,67.23.248.58,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:29:29,29815,2,52946,80,60540,80,0x402000,tcp,alert,"kiwydesigns.com/as/emns/emns/fmrn",JavaScript Obfuscation Detected(54261),computer-and-internet-info,informational,server-to-client,19568,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:28:11,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:28:11,192.168.45.201,45.55.33.129,192.168.55.20,45.55.33.129,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:28:11,29681,2,51368,80,8453,80,0x402000,tcp,alert,"laloma.com/content/au/www.apple.com.au/WebObjects/iTunesConnect.html",JavaScript Obfuscation Detected(54261),society,informational,server-to-client,19543,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:27:09,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:27:09,192.168.45.201,217.116.232.215,192.168.55.20,217.116.232.215,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:27:09,29546,1,56670,80,21659,80,0x402000,tcp,alert,"97302.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),malware,informational,server-to-client,19522,0x2000000000000000,192.168.0.0-192.168.255.255,Denmark,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/27 16:25:48,015351000011583,THREAT,vulnerability,2049,2018/04/27 16:25:48,192.168.45.201,89.42.216.118,192.168.55.20,89.42.216.118,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/27 16:25:48,28993,1,49188,80,51840,80,0x402000,tcp,alert,"60027.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),insufficient-content,informational,server-to-client,19497,0x2000000000000000,192.168.0.0-192.168.255.255,Romania,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8010-4662,0x0,0,4294967295,
1,2018/04/26 23:10:20,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:10:20,192.168.45.201,143.95.236.37,192.168.55.20,143.95.236.37,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:10:20,23553,1,37450,80,5398,80,0x402000,tcp,alert,"77786.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),online-storage-and-backup,informational,server-to-client,19067,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:09:19,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:09:19,192.168.45.201,213.189.2.49,192.168.55.20,213.189.2.49,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:09:19,23495,1,38650,80,17029,80,0x402000,tcp,alert,"www.haroldaalbers.nl/nets/net",JavaScript Obfuscation Detected(54261),computer-and-internet-info,informational,server-to-client,19051,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-obfuscation,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:09:18,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:09:18,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:09:18,23411,1,51618,80,52643,80,0x402000,tcp,alert,"ezbppl.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19050,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:08:18,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:08:18,192.168.45.201,104.145.231.91,192.168.55.20,104.145.231.91,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:08:18,23282,1,34576,80,45934,80,0x402000,tcp,alert,"57690.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),government,informational,server-to-client,19020,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:07:17,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:07:17,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:07:17,23184,1,51500,80,21118,80,0x402000,tcp,alert,"zlumqm.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,19000,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:04:16,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:04:16,192.168.45.201,138.128.150.133,192.168.55.20,138.128.150.133,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:04:16,22730,1,59334,80,27421,80,0x402000,tcp,alert,"fxext.gif",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,18941,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:02:16,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:02:16,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:02:16,22529,1,51322,80,15011,80,0x402000,tcp,alert,"mbrpgq.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,18901,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 23:01:17,015351000011583,THREAT,vulnerability,2049,2018/04/26 23:01:17,192.168.45.201,5.39.53.40,192.168.55.20,5.39.53.40,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 23:01:17,22420,1,51272,80,14740,80,0x402000,tcp,alert,"etbnoc.jpg",Windows Portable Executable File Image Evasion(37616),malware,informational,server-to-client,18885,0x2000000000000000,192.168.0.0-192.168.255.255,Netherlands,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,code-execution,AppThreat-8009-4658,0x0,0,4294967295,
1,2018/04/26 22:55:54,015351000011583,THREAT,vulnerability,2049,2018/04/26 22:55:54,192.168.45.201,192.185.240.232,192.168.55.20,192.185.240.232,allow all,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,SFN-Log-Fowarding,2018/04/26 22:55:54,21691,1,59940,80,18101,80,0x402000,tcp,alert,"4313.exe",Abnormal Multiple Transfer-Encoding HTTP Response Found(38302),computer-and-internet-info,informational,server-to-client,18789,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,12,0,0,0,,ELA-VM-50,,,,,0,,0,,N/A,protocol-anomaly,AppThreat-8009-4658,0x0,0,4294967295,
